,entity,code,year,literacy_rate,mf_youth_and_adults__15_64_years__average_years_of_education,population_historical,owid_region
3526,North America,OWID_NAM,1890,,4.296774,88308229.0,
3527,North America,OWID_NAM,1895,,4.6304483,96004933.0,
3528,North America,OWID_NAM,1900,,5.053666,104337584.0,
3529,North America,OWID_NAM,1905,,5.3952208,114133852.0,
3530,North America,OWID_NAM,1910,,5.5218935,124592192.0,
3531,North America,OWID_NAM,1915,,5.7553234,133287590.0,
3532,North America,OWID_NAM,1920,,5.98306,142526443.0,
3533,North America,OWID_NAM,1925,,6.2986856,153498078.0,
3534,North America,OWID_NAM,1930,,6.591194,164924575.0,
3535,North America,OWID_NAM,1935,,6.941778,173493832.0,
3536,North America,OWID_NAM,1940,,7.1887546,182823179.0,
3537,North America,OWID_NAM,1945,,7.319295,198431553.0,
3538,North America,OWID_NAM,1950,,7.125827,222818942.0,
3539,North America,OWID_NAM,1955,,7.4090323,244056556.0,
3540,North America,OWID_NAM,1960,,7.7720666,269079991.0,
3541,North America,OWID_NAM,1965,,8.32887,297056448.0,
3542,North America,OWID_NAM,1970,,8.813773,323225990.0,
3543,North America,OWID_NAM,1975,,9.3201685,349224556.0,
3544,North America,OWID_NAM,1980,,9.833687,374396450.0,
3545,North America,OWID_NAM,1985,,10.047129,400471527.0,
3546,North America,OWID_NAM,1990,,10.354489,427527970.0,
3547,North America,OWID_NAM,1995,,10.70915,457858573.0,
3548,North America,OWID_NAM,2000,,11.041485,485805117.0,
3549,North America,OWID_NAM,2005,,11.279681,513798980.0,
3550,North America,OWID_NAM,2010,,11.529182,543593308.0,
3551,North America,OWID_NAM,2015,,11.672196,572637322.0,
3552,North America,OWID_NAM,2020,,11.858304,598250669.0,
3553,North America (WB),WB_NA,2003,98.62,,,
3554,North America (WB),WB_NA,2004,98.63,,,
3555,North America (WB),WB_NA,2005,98.64,,,
3556,North America (WB),WB_NA,2006,98.66,,,
3557,North America (WB),WB_NA,2007,98.67,,,
3558,North America (WB),WB_NA,2008,98.69,,,
3559,North America (WB),WB_NA,2017,98.75,,,
3560,North America (WB),WB_NA,2018,98.76,,,
3561,North America (WB),WB_NA,2019,98.76,,,
3562,North America (WB),WB_NA,2020,98.77,,,
3563,North America (WB),WB_NA,2021,98.79,,,
3564,North America (WB),WB_NA,2022,98.79,,,
3565,North Korea,PRK,2008,100.0,,24764620.0,Asia
3566,North Macedonia,MKD,1994,94.06,,1992669.0,Europe
3567,North Macedonia,MKD,2002,96.13,,2074482.0,Europe
3568,Northern Africa and Western Asia (SDG),,1977,55.94,,,
3569,Northern Africa and Western Asia (SDG),,1978,56.46,,,
3570,Northern Africa and Western Asia (SDG),,1979,56.8,,,
3571,Northern Africa and Western Asia (SDG),,1980,57.37,,,
3572,Northern Africa and Western Asia (SDG),,1981,57.96,,,
3573,Northern Africa and Western Asia (SDG),,1982,58.67,,,
3574,Northern Africa and Western Asia (SDG),,1983,58.96,,,
3575,Northern Africa and Western Asia (SDG),,1984,60.92,,,
3576,Northern Africa and Western Asia (SDG),,1985,61.62,,,
3577,Northern Africa and Western Asia (SDG),,1986,62.32,,,
3578,Northern Africa and Western Asia (SDG),,1987,63.01,,,
3579,Northern Africa and Western Asia (SDG),,1988,63.83,,,
3580,Northern Africa and Western Asia (SDG),,1989,64.5,,,
3581,Northern Africa and Western Asia (SDG),,1990,65.34,,,
3582,Northern Africa and Western Asia (SDG),,1991,66.0,,,
3583,Northern Africa and Western Asia (SDG),,1992,66.63,,,
3584,Northern Africa and Western Asia (SDG),,1993,67.07,,,
3585,Northern Africa and Western Asia (SDG),,1994,67.63,,,
3586,Northern Africa and Western Asia (SDG),,1995,68.22,,,
3587,Northern Africa and Western Asia (SDG),,1996,68.93,,,
3588,Northern Africa and Western Asia (SDG),,1997,69.65,,,
3589,Northern Africa and Western Asia (SDG),,1998,70.44,,,
3590,Northern Africa and Western Asia (SDG),,1999,71.15,,,
3591,Northern Africa and Western Asia (SDG),,2000,71.91,,,
3592,Northern Africa and Western Asia (SDG),,2001,72.78,,,
3593,Northern Africa and Western Asia (SDG),,2002,73.6,,,
3594,Northern Africa and Western Asia (SDG),,2003,75.71,,,
3595,Northern Africa and Western Asia (SDG),,2004,76.4,,,
3596,Northern Africa and Western Asia (SDG),,2005,77.0,,,
3597,Northern Africa and Western Asia (SDG),,2006,75.17,,,
3598,Northern Africa and Western Asia (SDG),,2007,75.85,,,
3599,Northern Africa and Western Asia (SDG),,2008,76.52,,,
3600,Northern Africa and Western Asia (SDG),,2009,77.72,,,
3601,Northern Africa and Western Asia (SDG),,2010,78.49,,,
3602,Northern Africa and Western Asia (SDG),,2011,80.07,,,
3603,Northern Africa and Western Asia (SDG),,2012,80.78,,,
3604,Northern Africa and Western Asia (SDG),,2013,81.64,,,
3605,Northern Africa and Western Asia (SDG),,2014,81.71,,,
3606,Northern Africa and Western Asia (SDG),,2015,82.37,,,
3607,Northern Africa and Western Asia (SDG),,2016,81.4,,,
3608,Northern Africa and Western Asia (SDG),,2017,81.93,,,
3609,Northern Africa and Western Asia (SDG),,2018,82.18,,,
3610,Northern Africa and Western Asia (SDG),,2019,82.42,,,
3611,Northern Africa and Western Asia (SDG),,2020,82.71,,,
3612,Northern Africa and Western Asia (SDG),,2021,82.93,,,
3613,Northern Africa and Western Asia (SDG),,2022,83.23,,,
3614,Northern Africa and Western Asia (SDG),,2023,83.44,,,
3615,Norway,NOR,1870,,4.2,1739532.0,Europe
3616,Norway,NOR,1875,,4.44,1828260.0,Europe
3617,Norway,NOR,1880,,4.66,1916359.0,Europe
3618,Norway,NOR,1885,,4.89,1962737.0,Europe
3619,Norway,NOR,1890,,5.1,2011552.0,Europe
3620,Norway,NOR,1895,,5.4,2117605.0,Europe
3621,Norway,NOR,1900,,5.7,2232623.0,Europe
3622,Norway,NOR,1905,,6.06,2315246.0,Europe
3623,Norway,NOR,1910,,6.36,2399597.0,Europe
3624,Norway,NOR,1915,,6.62,2518725.0,Europe
3625,Norway,NOR,1920,,6.54,2642453.0,Europe
3626,Norway,NOR,1925,,6.75,2733298.0,Europe
3627,Norway,NOR,1930,,6.91,2820108.0,Europe
3628,Norway,NOR,1935,,7.04,2903294.0,Europe
3629,Norway,NOR,1940,,7.19,2994493.0,Europe
3630,Norway,NOR,1945,,7.34,3131436.0,Europe
3631,Norway,NOR,1950,98.5,7.43,3265199.0,Europe
3632,Norway,NOR,1955,,7.45,3428532.0,Europe
3633,Norway,NOR,1960,,7.53,3581119.0,Europe
3634,Norway,NOR,1965,,7.96,3723173.0,Europe
3635,Norway,NOR,1970,,8.47,3875351.0,Europe
3636,Norway,NOR,1975,,8.77,4007368.0,Europe
3637,Norway,NOR,1980,,9.32,4085603.0,Europe
3638,Norway,NOR,1985,,10.16,4152399.0,Europe
3639,Norway,NOR,1990,,10.79,4241440.0,Europe
3640,Norway,NOR,1995,,11.31,4358991.0,Europe
3641,Norway,NOR,2000,,11.56,4490864.0,Europe
3642,Norway,NOR,2005,,11.91,4623120.0,Europe
3643,Norway,NOR,2010,,11.65,4889160.0,Europe
3644,Norway,NOR,2015,,12.11,5189777.0,Europe
3645,Norway,NOR,2020,,12.08,5379275.0,Europe
3646,Oceania,OWID_OCE,2015,,10.736295,40615015.0,
3647,Oceania,OWID_OCE,2020,,10.736105,44079305.0,
3648,Oceania (excluding Australia and New Zealand) (SDG),,1994,63.55,,,
3649,Oceania (excluding Australia and New Zealand) (SDG),,1995,63.46,,,
3650,Oceania (excluding Australia and New Zealand) (SDG),,1996,63.88,,,
3651,Oceania (excluding Australia and New Zealand) (SDG),,1997,64.28,,,
3652,Oceania (excluding Australia and New Zealand) (SDG),,1998,64.68,,,
3653,Oceania (excluding Australia and New Zealand) (SDG),,1999,64.98,,,
3654,Oceania (excluding Australia and New Zealand) (SDG),,2000,65.16,,,
3655,Oceania (excluding Australia and New Zealand) (SDG),,2001,65.5,,,
3656,Oceania (excluding Australia and New Zealand) (SDG),,2002,65.82,,,
3657,Oceania (excluding Australia and New Zealand) (SDG),,2003,66.13,,,
3658,Oceania (excluding Australia and New Zealand) (SDG),,2004,66.43,,,
3659,Oceania (excluding Australia and New Zealand) (SDG),,2005,66.72,,,
3660,Oceania (excluding Australia and New Zealand) (SDG),,2006,66.99,,,
3661,Oceania (excluding Australia and New Zealand) (SDG),,2007,67.25,,,
3662,Oceania (excluding Australia and New Zealand) (SDG),,2008,67.51,,,
3663,Oceania (excluding Australia and New Zealand) (SDG),,2009,67.75,,,
3664,Oceania (excluding Australia and New Zealand) (SDG),,2010,67.98,,,
3665,Oceania (excluding Australia and New Zealand) (SDG),,2011,67.88,,,
3666,Oceania (excluding Australia and New Zealand) (SDG),,2012,67.78,,,
3667,Oceania (excluding Australia and New Zealand) (SDG),,2013,67.69,,,
3668,Oceania (excluding Australia and New Zealand) (SDG),,2017,67.12,,,
3669,Oceania (excluding Australia and New Zealand) (SDG),,2018,67.01,,,
3670,Oceania (excluding Australia and New Zealand) (SDG),,2019,66.9,,,
3671,Oceania (excluding Australia and New Zealand) (SDG),,2020,66.78,,,
3672,Oceania (excluding Australia and New Zealand) (SDG),,2021,66.73,,,
3673,Oman,OMN,1950,3.0,,456997.0,Asia
3674,Oman,OMN,2003,66.1,,2363801.0,Asia
3675,Oman,OMN,2008,86.62,,2626536.0,Asia
3676,Oman,OMN,2010,86.94,,2757450.0,Asia
3677,Oman,OMN,2015,93.04,,4184898.0,Asia
3678,Oman,OMN,2017,95.58,,4537397.0,Asia
3679,Oman,OMN,2018,95.65,,4597878.0,Asia
3680,Oman,OMN,2020,96.9,,4522502.0,Asia
3681,Oman,OMN,2022,97.34,,4730229.0,Asia
3682,Pakistan,PAK,1870,,0.01,15878377.0,Asia
3683,Pakistan,PAK,1875,,0.01,16236174.0,Asia
3684,Pakistan,PAK,1880,,0.01,16623174.0,Asia
3685,Pakistan,PAK,1885,,0.01,17019166.0,Asia
3686,Pakistan,PAK,1890,,0.01,17424352.0,Asia
3687,Pakistan,PAK,1895,,0.01,17838938.0,Asia
3688,Pakistan,PAK,1900,,0.02,18263133.0,Asia
3689,Pakistan,PAK,1905,,0.13,18697153.0,Asia
3690,Pakistan,PAK,1910,,0.25,19230643.0,Asia
3691,Pakistan,PAK,1915,,0.34,20364235.0,Asia
3692,Pakistan,PAK,1920,,0.54,21780196.0,Asia
3693,Pakistan,PAK,1925,,0.61,23790470.0,Asia
3694,Pakistan,PAK,1930,,0.68,26064359.0,Asia
3695,Pakistan,PAK,1935,,0.74,28555586.0,Asia
3696,Pakistan,PAK,1940,,0.81,31284924.0,Asia
3697,Pakistan,PAK,1945,,0.89,34275132.0,Asia
3698,Pakistan,PAK,1950,17.5,1.0,35849256.0,Asia
3699,Pakistan,PAK,1955,,1.02,40098068.0,Asia
3700,Pakistan,PAK,1960,,1.18,45709314.0,Asia
3701,Pakistan,PAK,1965,,1.42,52209015.0,Asia
3702,Pakistan,PAK,1970,,1.63,60166721.0,Asia
3703,Pakistan,PAK,1975,,1.95,69461179.0,Asia
3704,Pakistan,PAK,1980,,2.24,82291008.0,Asia
3705,Pakistan,PAK,1981,25.73,,85802048.0,Asia
3706,Pakistan,PAK,1985,,2.62,98229291.0,Asia
3707,Pakistan,PAK,1990,,3.05,116155584.0,Asia
3708,Pakistan,PAK,1995,,3.52,134582255.0,Asia
3709,Pakistan,PAK,1998,42.7,,146522354.0,Asia
3710,Pakistan,PAK,2000,,4.04,154879124.0,Asia
3711,Pakistan,PAK,2005,49.87,5.05,175453212.0,Asia
3712,Pakistan,PAK,2006,54.15,,179682690.0,Asia
3713,Pakistan,PAK,2007,52.14,,184493231.0,Asia
3714,Pakistan,PAK,2008,55.53,,189499112.0,Asia
3715,Pakistan,PAK,2009,54.89,,194376535.0,Asia
3716,Pakistan,PAK,2010,55.38,5.22,199239048.0,Asia
3717,Pakistan,PAK,2011,54.74,,203746069.0,Asia
3718,Pakistan,PAK,2012,56.76,,207667129.0,Asia
3719,Pakistan,PAK,2013,55.59,,211073979.0,Asia
3720,Pakistan,PAK,2014,56.98,,214264649.0,Asia
3721,Pakistan,PAK,2015,,5.89,217290884.0,Asia
3722,Pakistan,PAK,2017,59.13,,223273974.0,Asia
3723,Pakistan,PAK,2018,57.01,,226928893.0,Asia
3724,Pakistan,PAK,2019,58.0,,230800908.0,Asia
3725,Pakistan,PAK,2020,,6.41,235001745.0,Asia
3726,Pakistan,PAK,2021,58.86,,239477805.0,Asia
3727,Palau,PLW,1980,91.92,,12296.0,Oceania
3728,Palau,PLW,2013,99.5,,17670.0,Oceania
3729,Palau,PLW,2015,96.59,,17791.0,Oceania
3730,Palau,PLW,2020,99.84481,,17817.0,Oceania
3731,Palestine,PSE,1997,86.08,,2859581.0,Asia
3732,Palestine,PSE,2004,92.48,,3475178.0,Asia
3733,Palestine,PSE,2006,93.45,,3645096.0,Asia
3734,Palestine,PSE,2007,93.76,,3736694.0,Asia
3735,Palestine,PSE,2008,94.01,,3829039.0,Asia
3736,Palestine,PSE,2009,94.43,,3921245.0,Asia
3737,Palestine,PSE,2010,94.72,,4016918.0,Asia
3738,Palestine,PSE,2011,95.03,,4115912.0,Asia
3739,Palestine,PSE,2012,95.67,,4215318.0,Asia
3740,Palestine,PSE,2013,96.05,,4315263.0,Asia
3741,Palestine,PSE,2014,96.21,,4415887.0,Asia
3742,Palestine,PSE,2015,96.48,,4521564.0,Asia
3743,Palestine,PSE,2016,96.72,,4632743.0,Asia
3744,Palestine,PSE,2017,96.92,,4742747.0,Asia
3745,Palestine,PSE,2018,97.22,,4850593.0,Asia
3746,Palestine,PSE,2019,97.38,,4957773.0,Asia
3747,Palestine,PSE,2020,97.51,,5069692.0,Asia
3748,Palestine,PSE,2021,97.684,,5185341.0,Asia
3749,Palestine,PSE,2022,97.84,,5305274.0,Asia
3750,Panama,PAN,1870,,0.08,173049.0,North America
3751,Panama,PAN,1875,,0.11,185688.0,North America
3752,Panama,PAN,1880,,0.13,198003.0,North America
3753,Panama,PAN,1885,,0.17,211133.0,North America
3754,Panama,PAN,1890,,0.21,225132.0,North America
3755,Panama,PAN,1895,,0.26,240058.0,North America
3756,Panama,PAN,1900,,0.85,257249.0,North America
3757,Panama,PAN,1905,,1.06,284277.0,North America
3758,Panama,PAN,1910,,1.49,319341.0,North America
3759,Panama,PAN,1915,,1.74,385135.0,North America
3760,Panama,PAN,1920,,1.95,460090.0,North America
3761,Panama,PAN,1925,,2.16,482766.0,North America
3762,Panama,PAN,1930,,2.48,504023.0,North America
3763,Panama,PAN,1935,,2.91,578060.0,North America
3764,Panama,PAN,1940,,3.17,670153.0,North America
3765,Panama,PAN,1945,,3.43,760750.0,North America
3766,Panama,PAN,1950,67.5,3.87,860855.0,North America
3767,Panama,PAN,1955,,4.26,978971.0,North America
3768,Panama,PAN,1960,,4.75,1126004.0,North America
3769,Panama,PAN,1965,,5.01,1308840.0,North America
3770,Panama,PAN,1970,,5.39,1513071.0,North America
3771,Panama,PAN,1975,,6.1,1732393.0,North America
3772,Panama,PAN,1980,88.07,6.89,1957543.0,North America
3773,Panama,PAN,1985,,7.59,2200921.0,North America
3774,Panama,PAN,1990,88.78,8.08,2455588.0,North America
3775,Panama,PAN,1995,,8.71,2724555.0,North America
3776,Panama,PAN,2000,91.9,9.24,3010376.0,North America
3777,Panama,PAN,2005,,9.51,3313024.0,North America
3778,Panama,PAN,2010,94.09,9.72,3628537.0,North America
3779,Panama,PAN,2015,,10.06,3960034.0,North America
3780,Panama,PAN,2018,95.41,,4167860.0,North America
3781,Panama,PAN,2019,95.74,,4234698.0,North America
3782,Panama,PAN,2020,,10.44,4293258.0,North America
3783,Panama,PAN,2021,96.21191,,4345410.0,North America
3784,Panama,PAN,2023,96.089386,,4458758.0,North America
3785,Papua New Guinea,PNG,1950,7.5,,1543441.0,Oceania
3786,Papua New Guinea,PNG,2000,57.34,,5537068.0,Oceania
3787,Papua New Guinea,PNG,2010,68.96891,,7633524.0,Oceania
3788,Papua New Guinea,PNG,2015,,4.61,8743247.0,Oceania
3789,Papua New Guinea,PNG,2017,70.06,,9178717.0,Oceania
3790,Papua New Guinea,PNG,2020,,4.84,9815743.0,Oceania
3791,Papua New Guinea,PNG,2022,87.00469,,10203177.0,Oceania
3792,Paraguay,PRY,1870,,0.07,376870.0,South America
3793,Paraguay,PRY,1875,,0.09,321294.0,South America
3794,Paraguay,PRY,1880,,0.11,287990.0,South America
3795,Paraguay,PRY,1885,,0.14,420088.0,South America
3796,Paraguay,PRY,1890,,0.18,605060.0,South America
3797,Paraguay,PRY,1895,,0.25,540463.0,South America
3798,Paraguay,PRY,1900,,0.77,463602.0,South America
3799,Paraguay,PRY,1905,,0.95,502335.0,South America
3800,Paraguay,PRY,1910,,1.38,564592.0,South America
3801,Paraguay,PRY,1915,,1.58,635069.0,South America
3802,Paraguay,PRY,1920,,1.82,713685.0,South America
3803,Paraguay,PRY,1925,,2.17,800875.0,South America
3804,Paraguay,PRY,1930,,2.34,898760.0,South America
3805,Paraguay,PRY,1935,,2.55,1009692.0,South America
3806,Paraguay,PRY,1940,,2.71,1138105.0,South America
3807,Paraguay,PRY,1945,,2.94,1307844.0,South America
3808,Paraguay,PRY,1950,67.5,2.81,1504351.0,South America
3809,Paraguay,PRY,1955,,3.08,1682293.0,South America
3810,Paraguay,PRY,1960,,3.47,1883517.0,South America
3811,Paraguay,PRY,1965,,3.79,2125179.0,South America
3812,Paraguay,PRY,1970,,4.32,2388030.0,South America
3813,Paraguay,PRY,1975,,4.85,2691649.0,South America
3814,Paraguay,PRY,1980,,5.37,3053239.0,South America
3815,Paraguay,PRY,1982,78.46,,3226195.0,South America
3816,Paraguay,PRY,1985,,5.96,3510678.0,South America
3817,Paraguay,PRY,1990,,6.43,4035752.0,South America
3818,Paraguay,PRY,1992,90.27,,4253608.0,South America
3819,Paraguay,PRY,1995,,6.4,4579803.0,South America
3820,Paraguay,PRY,2000,,6.55,5100875.0,South America
3821,Paraguay,PRY,2005,,8.03,5448100.0,South America
3822,Paraguay,PRY,2007,94.56,,5559385.0,South America
3823,Paraguay,PRY,2008,93.29,,5613577.0,South America
3824,Paraguay,PRY,2009,93.75,,5671243.0,South America
3825,Paraguay,PRY,2010,93.87,7.99,5737973.0,South America
3826,Paraguay,PRY,2012,94.2,,5897011.0,South America
3827,Paraguay,PRY,2013,95.06,,5982447.0,South America
3828,Paraguay,PRY,2014,95.03,,6069819.0,South America
3829,Paraguay,PRY,2015,95.55,8.4,6159106.0,South America
3830,Paraguay,PRY,2016,94.65,,6249129.0,South America
3831,Paraguay,PRY,2018,94.02,,6427382.0,South America
3832,Paraguay,PRY,2019,93.21,,6515059.0,South America
3833,Paraguay,PRY,2020,94.54,8.83,6603741.0,South America
3834,Peru,PER,1870,,0.03,2618522.0,South America
3835,Peru,PER,1875,,0.04,2774462.0,South America
3836,Peru,PER,1880,,0.05,2953360.0,South America
3837,Peru,PER,1885,,0.07,3143793.0,South America
3838,Peru,PER,1890,,0.1,3338627.0,South America
3839,Peru,PER,1895,,0.15,3493980.0,South America
3840,Peru,PER,1900,,0.22,3657023.0,South America
3841,Peru,PER,1905,,0.47,3885402.0,South America
3842,Peru,PER,1910,,0.71,4137540.0,South America
3843,Peru,PER,1915,,0.9,4405488.0,South America
3844,Peru,PER,1920,,1.44,4699402.0,South America
3845,Peru,PER,1925,,1.68,5070822.0,South America
3846,Peru,PER,1930,,1.89,5483224.0,South America
3847,Peru,PER,1935,,2.15,5942138.0,South America
3848,Peru,PER,1940,,2.4,6444987.0,South America
3849,Peru,PER,1945,,2.72,7012907.0,South America
3850,Peru,PER,1950,47.5,2.91,7677414.0,South America
3851,Peru,PER,1955,,3.1,8822015.0,South America
3852,Peru,PER,1960,,3.32,10174128.0,South America
3853,Peru,PER,1965,,3.79,11761091.0,South America
3854,Peru,PER,1970,,4.47,13501237.0,South America
3855,Peru,PER,1975,,5.43,15333955.0,South America
3856,Peru,PER,1980,,6.2,17360955.0,South America
3857,Peru,PER,1981,81.92,,17798803.0,South America
3858,Peru,PER,1985,,6.75,19648212.0,South America
3859,Peru,PER,1990,,7.39,22014772.0,South America
3860,Peru,PER,1993,87.15,,23413783.0,South America
3861,Peru,PER,1995,,8.09,24348922.0,South America
3862,Peru,PER,2000,,9.05,26598328.0,South America
3863,Peru,PER,2004,87.67,,27852190.0,South America
3864,Peru,PER,2005,87.91,9.88,28101175.0,South America
3865,Peru,PER,2006,88.7,,28324488.0,South America
3866,Peru,PER,2007,89.59,,28530704.0,South America
3867,Peru,PER,2010,,9.28,29086021.0,South America
3868,Peru,PER,2012,93.84,,29550367.0,South America
3869,Peru,PER,2014,93.71,,30115825.0,South America
3870,Peru,PER,2015,94.16,9.61,30457598.0,South America
3871,Peru,PER,2016,94.17,,30866497.0,South America
3872,Peru,PER,2017,94.15,,31324639.0,South America
3873,Peru,PER,2018,94.41,,31897590.0,South America
3874,Peru,PER,2020,94.5,9.96,32838577.0,South America
3875,Philippines,PHL,1870,,0.03,4868021.0,Asia
3876,Philippines,PHL,1875,,0.04,5239955.0,Asia
3877,Philippines,PHL,1880,,0.05,5608674.0,Asia
